Label,Protien,structure derived hydrophobicity value,Polarizability,Normalized frequency of alpha-helix,Normalized frequency of beta-strand,Normalized frequency of turn,Hydrophobicity at ph 7.5 by HPLC,Size,Consensus normalized hydrophobicity scale,Hydrophobicity index base on helix in membrane,Molecular weight,Hydrophobic parameter,Van der waals volume,Polarity (driven from amino acids),Volume,Compressibility,Average long range contact energy,Average medium range contact energy,Long range non bounded energy,Mean RMS fluctuational displacement,Refractive index,Solvent accessible reduction,Total non bounded energy,Unfolding entropy change of hydration,Unfolding hydration heat capacity change,Retention coefficient (retention times PH= 7.0),Amino acids partition energy,PKa COOH,Hydrophilicity value (driven from free amino acids),Absolute entropy,Entropy of formation,Buried and accessible molar fraction ratio,Energy of transfer from inside to outside,Flexibility for one rigid residue,Side chain interaction parameter,Side chain volume,Hydropathy index,Average surrounding hydrophobicity,Average reduced distance for side chain,Side chain orientation angle,Ave number of nearest neighbour in chian,Average Volume of surrounding residues,Hydrophobicity scale (contact energy derived from 3D data),Partition coefficient,Average gain in surrounding hydrophobicity,Surrounding hydrophobicity in alpha-helix,Surrounding hydrophobicity in beta-sheet,Surrounding hydrophobicity in turn,Surrounding hydrophobicity in folded form,Average number of surrounding residues,Membrane buried helix parameter,Mean fractional area loss (f),Flexibility,Hydration potential (transfer vapour phrase to water at ph 7),Bulkiness,Polarity (driven from amino acids in proteins)
Fold4,>P45702,290.65000000000003,270.9399999999999,341.04,334.82999999999976,321.6500000000004,381.2800000000008,430.6399999999999,464.67000000000036,290.29,306.370000000001,305.85000000000093,300.95000000000033,310.6599999999999,320.4400000000003,411.98000000000184,325.64000000000067,391.16000000000065,316.2900000000006,420.6999999999983,281.78999999999945,257.25999999999914,405.7900000000012,316.0100000000008,295.36999999999944,308.3699999999999,367.4000000000014,499.1400000000016,369.49999999999915,328.17999999999904,279.1100000000007,194.94999999999993,441.1099999999987,407.8000000000011,365.7799999999999,325.38999999999976,328.8800000000005,290.8600000000007,408.4000000000001,346.5400000000003,308.90999999999866,319.39000000000027,301.8900000000001,409.6800000000004,277.2599999999994,305.0800000000006,376.55999999999966,246.85999999999967,271.5200000000007,294.79999999999967,379.35000000000264,377.78000000000026,336.0899999999996,494.27000000000163,450.74000000000115,186.13999999999993
Fold4,>P0C1U8,118.84000000000022,114.13000000000007,136.77000000000015,147.47999999999962,189.55,166.97999999999985,198.74999999999972,212.50999999999968,120.31999999999998,132.55000000000004,125.41999999999986,127.89000000000027,173.63000000000028,131.5899999999999,184.81999999999977,137.67,167.79000000000028,124.22000000000033,223.43000000000023,115.3100000000002,98.07000000000004,175.14999999999998,127.40000000000002,116.2600000000002,121.0000000000003,188.2100000000004,229.13000000000054,183.6800000000001,140.4399999999997,122.56999999999987,77.8599999999999,199.31999999999962,216.34999999999968,198.19999999999936,138.8400000000003,136.58000000000007,111.31999999999996,216.08000000000013,134.77000000000015,163.7899999999997,127.95999999999974,113.7999999999999,225.02999999999994,107.32000000000036,129.3200000000002,153.2199999999997,97.48000000000029,101.31000000000014,112.05000000000003,157.7100000000002,155.53000000000006,186.68999999999966,230.13000000000005,204.72000000000045,77.47999999999989
Fold4,>P39597,153.78000000000011,150.24000000000015,195.25999999999996,185.8799999999996,207.45,214.01,246.7000000000002,265.0199999999995,163.57000000000016,169.6900000000004,165.07000000000022,167.13000000000028,196.33999999999986,178.49999999999997,235.45999999999964,173.5200000000003,229.3399999999996,166.08000000000024,269.7200000000001,155.65999999999997,131.9599999999999,226.2999999999996,169.59000000000006,158.91000000000017,166.12000000000023,229.02000000000004,294.85000000000065,230.1400000000001,188.2299999999998,162.39000000000024,106.62999999999974,247.11999999999975,260.9499999999997,233.76999999999995,183.1999999999998,183.3599999999998,152.05000000000013,262.26999999999964,188.55999999999983,190.9299999999996,167.0500000000001,159.97999999999976,262.8899999999998,145.59000000000026,176.75000000000014,208.97999999999993,130.0300000000002,138.91000000000022,154.89000000000013,213.3000000000006,203.3099999999999,219.67999999999975,291.94000000000017,251.9200000000003,109.39999999999999
Fold4,>P19571,213.1199999999999,201.7900000000001,223.71000000000035,252.31999999999886,265.81999999999977,271.5899999999999,315.6899999999998,334.0199999999993,215.79000000000028,227.76000000000047,213.77000000000032,222.3500000000004,240.18,233.63999999999993,295.7599999999998,241.24000000000026,272.91000000000037,229.6600000000004,315.9199999999998,203.37999999999994,178.90999999999943,289.1200000000001,233.26999999999998,208.7800000000001,216.42000000000024,275.62000000000046,367.3000000000008,266.3499999999998,239.88999999999947,202.91000000000025,132.66999999999956,316.919999999999,302.99000000000035,276.5599999999994,239.38999999999976,224.54000000000022,201.0200000000007,304.4100000000001,240.98999999999972,227.80999999999915,221.54000000000082,208.67999999999986,321.97000000000014,192.70999999999992,214.6400000000002,260.68999999999966,167.46000000000004,188.35000000000048,204.63000000000005,266.6500000000009,269.6399999999997,248.83999999999926,354.08000000000084,321.28000000000054,130.1499999999998
Fold4,>P11001,591.3499999999993,576.3799999999992,724.0500000000005,759.7699999999945,814.6100000000031,789.5999999999942,941.3499999999887,1014.2699999999924,627.4999999999984,665.0100000000026,611.2099999999973,645.2400000000026,778.6299999999981,688.7100000000015,939.019999999999,687.4599999999973,852.2000000000019,639.1499999999975,1038.790000000007,595.3999999999961,501.2099999999979,851.8000000000029,662.0400000000034,584.729999999995,608.5600000000005,881.1900000000039,1153.9000000000053,864.8699999999914,692.6199999999992,609.8200000000041,385.0400000000013,943.1599999999947,988.8400000000048,880.8300000000024,705.1299999999989,685.5700000000079,579.8400000000009,1008.529999999988,679.2399999999963,727.8299999999942,609.7499999999977,589.1000000000001,1050.5000000000118,554.8899999999969,641.4500000000031,788.3500000000017,478.18000000000126,533.9400000000005,588.2099999999972,801.9999999999945,774.7299999999958,827.2299999999977,1102.200000000006,968.449999999999,398.9499999999935
Fold4,>Q03424,144.6600000000001,105.0800000000003,156.56000000000017,167.38999999999993,177.07999999999984,191.5599999999996,182.67999999999984,237.22999999999973,116.39000000000013,119.7500000000001,141.61000000000013,117.9200000000001,159.20000000000013,126.57999999999988,170.54999999999976,173.25000000000014,178.47000000000025,155.72000000000037,231.34999999999982,117.42000000000027,115.07999999999984,221.73999999999938,134.22000000000003,126.30000000000017,135.65000000000012,196.5500000000003,264.5000000000004,187.49000000000012,131.9299999999997,119.2200000000002,102.40999999999968,231.85999999999981,215.7199999999998,190.19999999999987,130.19999999999996,176.67999999999986,138.24999999999997,220.65000000000012,174.23999999999987,198.34999999999937,116.74999999999982,136.01999999999987,238.41999999999956,135.7200000000003,161.9700000000001,196.15000000000006,107.02000000000025,130.00000000000009,148.97000000000023,210.9400000000006,187.03000000000023,171.9399999999996,265.1899999999996,199.0900000000004,66.8800000000001
Fold4,>Q8RP81,174.8500000000002,151.4400000000003,218.64000000000013,202.02999999999955,197.88999999999984,228.48999999999987,248.53999999999962,289.39999999999986,167.32000000000005,173.43000000000058,176.63000000000042,170.1900000000002,203.42000000000002,185.15,249.88999999999936,199.86000000000016,242.02999999999992,187.8200000000002,273.8299999999999,160.91999999999993,158.33999999999958,251.89999999999947,179.42,170.34000000000003,178.30000000000027,235.41000000000003,322.71000000000083,241.01999999999998,186.45999999999958,163.93000000000026,122.50999999999961,273.0699999999999,257.35000000000014,231.31999999999985,186.97999999999993,207.97000000000008,180.17000000000013,261.7499999999997,208.7499999999996,207.68999999999951,181.82000000000028,178.58999999999992,270.08999999999986,166.8099999999999,205.2900000000005,230.0199999999997,144.03000000000011,164.45000000000041,177.27,236.92000000000067,227.3599999999997,221.0299999999998,315.8400000000005,264.6900000000004,117.88999999999987
Fold4,>P82594,135.68,124.7100000000002,149.75000000000006,150.71000000000004,157.99,176.11999999999972,198.52,210.9599999999998,132.73999999999998,139.69000000000023,138.0,137.28000000000011,146.37999999999997,142.27000000000004,170.46999999999986,151.98000000000013,173.99000000000004,147.4900000000001,201.26999999999998,131.34000000000017,108.51999999999991,189.8299999999997,145.98,134.21000000000012,138.02000000000004,178.95000000000027,225.58000000000038,172.3,151.68999999999986,128.55000000000015,86.01999999999985,203.02999999999992,192.8399999999999,175.93999999999988,145.63000000000014,145.64,126.45999999999992,194.84000000000003,158.71999999999997,152.3799999999998,142.56000000000006,130.95,199.8599999999998,123.87000000000026,136.53999999999988,177.45999999999984,103.72000000000017,119.7800000000001,134.07000000000022,174.05000000000035,173.08,153.5499999999998,225.19999999999985,203.5700000000004,88.36
Fold4,>P0A312,31.58999999999999,25.559999999999995,33.379999999999995,36.53000000000001,37.85999999999999,40.41,42.169999999999995,50.860000000000056,27.199999999999996,29.17,30.849999999999984,28.310000000000006,34.64999999999999,30.450000000000006,43.089999999999996,34.53,42.08999999999998,31.57999999999999,45.4,27.01,24.820000000000014,44.05999999999999,29.589999999999996,27.09000000000001,30.30999999999999,38.429999999999986,56.41999999999998,35.900000000000006,30.100000000000012,25.500000000000004,20.059999999999995,48.21000000000002,42.13999999999998,39.420000000000044,31.57,34.38,29.219999999999995,44.820000000000014,35.17000000000001,36.48000000000001,29.209999999999997,30.07,48.10999999999997,27.509999999999984,36.489999999999995,36.68,24.029999999999987,26.87000000000001,29.03,42.489999999999995,39.440000000000026,35.94999999999999,55.279999999999994,43.070000000000014,12.129999999999999
Fold4,>O34344,76.48000000000005,73.20000000000005,101.18,99.04000000000002,91.64999999999999,107.17999999999996,123.95000000000023,132.45000000000007,81.02,82.12999999999995,82.59000000000002,82.0000000000001,91.41000000000007,91.09999999999994,120.87999999999991,89.86000000000007,114.29000000000008,81.95999999999998,126.43999999999967,76.68000000000004,69.80999999999993,112.49000000000001,87.16000000000003,83.91000000000015,85.03000000000007,107.88999999999992,148.73000000000008,109.62000000000003,94.01999999999995,82.2500000000001,55.27,120.86999999999995,122.11999999999995,110.3800000000001,92.98999999999992,97.69999999999999,83.1499999999999,123.63000000000011,91.04000000000008,89.84000000000012,82.79,81.70999999999994,124.66999999999985,77.18000000000008,82.79999999999995,109.00999999999976,67.85000000000004,76.47999999999998,81.54000000000002,108.20999999999998,100.99000000000008,104.56000000000004,146.96999999999997,131.2999999999999,50.77000000000008
Fold4,>P80696,29.719999999999988,20.21999999999999,26.429999999999996,32.93999999999999,33.50000000000001,38.329999999999984,32.93,45.51000000000004,22.330000000000005,21.74999999999999,28.30999999999998,22.050000000000004,26.180000000000014,24.609999999999996,32.11,34.91,33.45999999999998,30.469999999999985,41.85000000000002,22.44999999999999,23.61000000000001,42.04999999999997,24.599999999999994,24.80000000000001,27.79999999999999,34.13,52.279999999999994,31.330000000000016,25.130000000000006,21.710000000000004,22.11,43.410000000000025,36.159999999999975,34.04000000000001,25.379999999999995,33.830000000000005,30.28999999999998,38.209999999999994,33.04,35.55000000000001,23.119999999999997,27.599999999999998,40.93999999999999,27.51999999999999,36.28999999999999,35.590000000000025,22.049999999999983,27.60000000000001,31.03000000000001,39.15999999999999,35.91000000000002,30.180000000000014,52.07999999999998,35.669999999999995,8.58
Fold4,>O87237,24.279999999999994,22.15999999999999,30.920000000000005,27.940000000000012,31.900000000000002,32.109999999999985,38.27,41.170000000000016,24.309999999999995,25.909999999999993,25.580000000000005,25.110000000000014,31.220000000000002,27.070000000000018,38.81000000000002,27.400000000000002,35.53000000000001,25.070000000000004,42.100000000000016,24.46,18.520000000000007,35.89,25.33,23.610000000000003,23.969999999999985,35.65,44.66000000000001,37.169999999999995,29.320000000000004,25.70999999999999,17.04,38.75000000000001,40.53999999999998,35.459999999999994,27.480000000000004,28.610000000000014,23.25000000000001,42.440000000000005,29.280000000000026,30.540000000000006,24.150000000000013,24.45,41.43999999999999,23.100000000000005,28.829999999999995,34.18999999999998,20.129999999999992,22.039999999999985,23.92,33.39000000000001,31.669999999999998,34.96999999999999,45.34000000000002,39.69999999999998,18.290000000000006
Fold4,>P81715,177.66999999999993,138.5400000000003,188.11000000000047,206.19999999999945,225.52999999999963,241.45999999999964,235.06999999999957,298.0999999999998,148.23000000000013,157.03000000000034,183.52000000000015,154.76000000000028,194.42000000000036,164.62000000000003,222.71999999999932,207.59,219.54000000000022,187.9100000000005,279.0599999999998,149.7300000000003,145.60999999999967,265.00999999999965,170.3799999999999,166.40000000000006,176.05000000000018,233.51000000000047,320.2900000000004,221.03000000000011,167.19999999999968,145.5100000000002,122.69999999999963,284.08999999999946,263.7499999999999,233.49999999999946,170.75000000000006,213.9099999999998,169.3700000000001,264.9300000000002,209.11999999999935,233.63999999999905,158.03000000000023,171.32999999999998,278.98999999999967,163.6600000000001,192.79000000000036,231.98999999999992,131.5500000000004,157.65000000000032,178.15000000000003,251.09000000000083,228.57000000000014,213.02999999999946,326.9500000000004,258.26000000000056,77.23000000000003
Fold4,>P09401,177.70000000000005,142.26000000000002,209.3100000000004,201.29999999999924,212.4099999999997,241.74999999999972,242.0199999999996,291.7999999999999,155.76000000000022,160.44000000000062,179.15000000000043,158.35000000000034,202.1000000000001,166.48000000000013,205.0699999999994,206.85000000000014,236.26000000000022,195.87000000000032,286.72999999999945,155.99000000000004,144.2199999999995,273.4699999999999,174.38000000000005,167.29000000000013,176.68000000000052,251.49000000000044,320.350000000001,243.00999999999974,178.58999999999995,159.09000000000037,123.87999999999973,286.2499999999996,275.59000000000015,246.5199999999995,171.01999999999978,213.88999999999953,171.1500000000003,275.30000000000007,219.6799999999999,239.84999999999968,167.0100000000002,172.13,288.8000000000003,167.7200000000001,198.95000000000033,254.09999999999988,134.43000000000032,160.63,185.33000000000013,254.40000000000123,234.94999999999982,214.25999999999965,323.6800000000003,260.07000000000045,105.69999999999992
Fold4,>P82593,321.06000000000006,292.15999999999946,380.80999999999915,387.39999999999975,406.01000000000033,425.73000000000127,474.5500000000003,531.5400000000001,317.3200000000001,333.7000000000001,327.95,325.45000000000005,385.95999999999884,344.1700000000012,445.28000000000105,371.0500000000012,438.4699999999999,351.31000000000154,522.5099999999977,308.04999999999893,271.5099999999981,467.0000000000039,342.41000000000093,310.9999999999995,327.0499999999995,453.3000000000025,599.1900000000016,441.6699999999993,348.1899999999993,307.29000000000104,212.0800000000001,506.22999999999695,502.5800000000025,446.30999999999926,352.14000000000055,371.51000000000164,310.4100000000009,504.61000000000007,376.7800000000002,393.7799999999991,322.90000000000117,316.6699999999995,528.9700000000016,297.8099999999994,343.15000000000094,428.959999999999,248.84999999999997,285.75000000000085,322.1899999999994,437.5000000000038,418.9999999999994,407.35999999999956,576.1800000000018,499.72000000000065,200.2399999999997
Fold4,>P15555,163.25999999999996,134.15000000000035,183.84000000000015,200.66999999999962,192.33999999999975,223.21999999999963,228.5599999999997,271.9799999999997,145.86000000000016,152.6800000000004,171.68000000000012,150.26,176.02000000000015,161.97999999999976,216.72999999999936,192.67000000000013,213.16,179.0000000000002,247.64999999999992,141.75000000000006,138.86999999999964,246.57999999999936,166.51000000000022,159.27000000000012,167.06999999999996,212.36000000000004,294.7200000000006,205.38000000000008,164.80999999999972,145.41000000000025,113.32999999999966,261.8699999999996,242.8199999999999,212.17999999999998,166.42999999999984,200.29999999999973,161.64000000000013,242.30999999999983,198.95999999999955,203.87999999999943,151.64,166.6999999999997,251.5799999999999,158.7200000000002,175.15000000000018,225.3000000000001,133.93000000000032,153.80000000000007,170.65000000000018,236.3300000000006,216.83000000000004,190.0499999999997,296.93,247.5400000000006,76.22000000000011
Fold4,>Q6E3K9,101.89000000000011,93.29000000000016,119.54999999999991,125.78000000000019,117.68999999999996,134.76,154.39,164.76999999999978,102.65999999999995,106.30000000000013,105.70999999999991,104.71000000000004,115.38999999999996,113.27000000000001,146.84999999999994,120.06000000000012,136.95000000000002,111.57000000000004,156.20999999999992,96.88000000000002,91.70999999999994,143.94999999999993,112.61000000000003,103.98000000000003,106.86999999999998,137.66999999999993,184.25000000000023,137.67000000000004,115.81999999999984,103.78999999999996,70.52999999999997,156.60999999999999,151.96999999999997,134.37000000000015,115.26000000000002,120.34999999999987,104.78999999999988,151.34000000000003,120.07000000000006,114.19999999999999,104.07999999999997,105.16999999999999,154.96999999999983,98.6100000000001,107.35999999999986,131.66999999999985,85.33000000000007,96.7000000000001,106.19000000000003,134.5000000000001,132.1600000000002,125.62999999999992,177.74000000000004,164.59000000000003,63.810000000000095
Fold4,>O31097,142.86000000000007,134.79000000000022,174.80999999999997,171.22999999999968,196.34999999999997,190.59999999999982,220.95000000000005,244.18999999999977,146.64000000000013,155.09000000000023,146.7000000000001,151.2200000000002,187.49999999999983,161.04000000000005,218.33999999999943,163.6000000000002,204.03999999999996,152.47000000000028,252.29000000000033,140.13000000000002,120.02999999999992,206.9599999999997,155.88999999999993,142.54999999999998,146.35000000000014,213.4000000000003,270.9400000000004,213.55999999999997,166.86999999999983,145.29000000000022,94.77999999999976,227.73999999999995,238.8599999999998,213.7999999999996,164.25,165.54,138.60999999999993,242.36999999999975,169.1600000000001,180.0499999999997,149.40000000000006,141.93,249.27999999999975,132.43000000000018,162.60999999999999,192.05999999999963,112.64000000000019,127.88000000000017,140.63000000000005,192.35000000000034,186.28999999999988,201.96999999999966,266.6100000000001,228.1400000000002,106.6499999999999
Fold4,>P10547,178.85999999999996,167.1,228.02000000000032,222.86999999999938,239.38999999999993,246.5899999999995,293.3699999999998,317.1799999999997,182.16000000000017,193.10000000000042,188.07000000000014,188.28000000000014,239.98999999999975,199.9,277.73999999999967,212.94000000000037,247.75999999999996,195.57000000000025,321.5599999999994,173.8499999999999,152.54999999999973,271.27999999999946,194.4500000000002,177.67000000000027,181.01000000000013,275.2900000000005,357.03000000000105,270.08000000000004,204.5299999999996,183.1900000000004,118.30999999999959,294.23999999999944,309.1700000000003,279.46999999999963,205.8199999999998,214.36999999999998,178.04000000000022,318.1099999999998,207.08999999999978,241.16999999999908,190.54000000000084,171.16999999999993,322.9800000000005,169.35,202.3400000000003,249.75999999999962,149.36000000000018,161.8800000000004,179.3000000000002,253.66000000000054,235.28999999999994,266.79999999999916,346.54000000000065,301.670000000001,118.87999999999998
Fold4,>Q05622,124.27000000000004,117.08000000000034,148.0200000000001,151.2999999999999,154.40999999999997,163.8299999999998,196.38,208.0099999999997,126.68000000000009,136.49000000000026,131.54999999999993,132.78000000000017,149.66000000000005,141.77000000000007,195.93999999999969,145.58000000000015,166.08,133.80000000000004,198.9700000000001,120.5700000000002,110.10999999999996,175.3399999999998,142.4900000000001,129.65000000000023,129.05000000000007,170.6199999999999,221.5400000000002,173.58000000000018,144.8999999999997,126.78000000000004,81.8599999999998,194.96999999999983,190.13999999999976,166.34000000000023,144.60999999999993,146.63999999999982,123.55999999999979,193.18999999999974,146.3700000000001,141.85999999999996,132.9000000000001,128.6299999999999,195.6899999999999,119.77000000000017,125.49999999999994,159.47999999999988,106.13000000000005,116.55000000000013,123.10999999999993,165.0800000000003,161.84000000000017,164.2599999999998,219.78999999999974,207.28000000000057,83.30999999999999
Fold4,>P15698,159.86000000000013,145.73000000000022,168.31999999999996,193.5599999999995,217.01000000000008,207.76999999999975,236.99000000000012,260.41999999999945,158.2000000000002,167.39000000000013,163.3200000000001,163.08000000000027,189.06999999999982,173.64999999999998,235.59999999999968,187.1000000000004,205.66999999999985,170.4200000000003,258.62000000000023,149.18000000000026,132.5599999999999,223.8099999999995,173.46000000000006,155.82000000000014,160.0900000000001,218.01000000000016,287.89000000000055,214.8400000000001,178.8899999999997,155.46000000000004,105.49999999999969,246.2099999999999,244.29999999999964,214.67000000000007,178.23999999999984,180.53000000000003,151.9600000000003,247.78999999999974,185.26000000000002,185.77999999999946,153.52999999999997,159.6799999999998,258.43999999999966,147.80000000000013,167.64000000000016,196.78999999999968,127.31000000000024,142.53000000000034,155.5000000000003,209.11000000000044,203.47999999999985,206.06999999999965,280.4,246.46000000000063,93.03000000000004
Fold4,>Q04707,272.02000000000004,260.20000000000016,312.9799999999996,344.37999999999954,368.0199999999998,374.1500000000008,437.7699999999995,463.08999999999963,278.74999999999983,299.2900000000007,290.8500000000001,291.7700000000001,332.22999999999905,307.39000000000107,412.02000000000027,319.4700000000008,374.4800000000002,295.29999999999995,463.57999999999896,266.0099999999999,222.69999999999942,394.05000000000143,310.07000000000113,275.1299999999986,284.8999999999998,394.6100000000018,515.6400000000015,372.5499999999995,311.55999999999875,274.75000000000074,171.88999999999965,433.4499999999985,438.33000000000095,391.2399999999999,318.8700000000001,315.7200000000015,263.06000000000085,452.6899999999993,315.09000000000015,330.5199999999978,284.42000000000166,271.97999999999917,457.16000000000076,255.8599999999998,283.0000000000008,353.20999999999907,224.89000000000004,244.07000000000124,272.3400000000003,372.6300000000021,354.47999999999956,365.68000000000086,498.1100000000021,447.86000000000024,144.8499999999998
Fold4,>Q45882,252.0899999999999,245.35999999999973,254.2000000000004,309.6599999999988,315.9300000000005,327.09999999999985,393.8299999999997,399.19999999999936,260.17000000000013,279.5200000000003,263.3500000000004,273.85000000000025,276.99,290.54000000000013,386.8800000000008,289.8200000000007,319.8400000000002,265.74000000000024,368.78999999999917,245.75999999999982,213.97999999999962,329.6100000000006,291.0100000000001,264.46,265.6600000000003,315.37000000000114,424.9800000000013,312.12,294.72999999999917,252.77000000000027,158.73999999999958,371.50999999999965,355.57000000000056,316.9599999999996,298.6499999999994,275.60000000000076,241.59000000000123,355.90999999999985,287.5600000000003,250.86999999999858,269.2000000000012,259.5399999999996,364.2900000000003,232.13999999999947,250.91000000000037,291.0199999999998,206.21000000000004,227.6800000000014,242.01000000000047,312.68000000000114,317.42999999999984,299.1099999999999,417.6700000000016,405.5800000000008,143.13999999999982
Fold4,>Q8GJ44,269.13000000000005,223.48000000000025,249.28000000000065,328.88999999999976,344.83999999999946,357.07000000000045,373.1699999999996,437.36999999999983,239.9000000000006,255.08000000000047,278.57000000000085,250.26999999999984,283.04999999999967,264.3599999999997,362.1500000000001,326.4900000000006,300.07000000000016,294.88000000000073,412.9199999999987,227.88000000000025,222.84999999999928,384.2400000000015,277.5800000000005,256.5400000000005,264.06000000000006,344.06000000000137,473.86000000000035,322.9399999999999,262.6899999999996,232.63000000000076,177.93999999999943,416.5599999999981,389.88000000000073,337.58999999999895,273.29999999999933,309.24000000000063,255.05000000000126,392.25999999999965,313.70999999999987,325.99999999999864,239.5400000000014,261.8399999999998,408.0900000000007,250.6499999999994,285.4200000000005,325.1099999999999,210.18,240.98000000000104,270.5900000000003,365.52000000000163,342.60000000000014,313.94999999999936,469.6300000000017,394.42000000000087,106.87999999999995
Fold4,>Q93M42,295.1699999999999,297.59999999999945,352.9500000000001,366.5599999999987,363.77000000000066,396.19000000000045,478.48999999999995,486.4400000000007,318.2799999999997,338.6600000000006,316.15000000000043,331.6699999999999,348.8400000000003,353.0000000000007,459.8800000000011,335.2600000000003,421.05000000000075,323.520000000001,460.699999999998,299.3299999999993,260.65999999999934,414.6300000000007,346.33000000000106,313.73999999999955,322.84999999999945,401.2800000000017,527.4300000000018,400.86999999999915,363.89999999999856,311.8600000000012,191.25000000000009,456.95000000000016,456.20000000000147,409.12999999999954,359.9599999999998,335.64000000000163,295.03000000000094,453.3100000000002,352.670000000001,316.7599999999977,336.3600000000017,310.82000000000016,455.36000000000087,284.21999999999935,300.88000000000034,394.4899999999992,258.1199999999998,277.5800000000012,300.3999999999997,388.0100000000022,390.25000000000034,372.4400000000005,516.6400000000016,491.16000000000116,205.06999999999977
Fold4,>P38578,29.389999999999993,20.609999999999992,28.949999999999996,32.54,39.230000000000004,39.98999999999999,35.08,49.19000000000004,22.73,22.959999999999997,29.98999999999999,22.88,30.510000000000005,25.380000000000003,37.13000000000001,34.57999999999999,36.10999999999999,30.45,47.540000000000006,22.189999999999998,24.110000000000007,44.86999999999998,24.770000000000003,25.240000000000013,28.229999999999983,37.18,54.359999999999985,36.43000000000001,27.05,22.759999999999998,22.9,46.970000000000034,42.38999999999998,38.21000000000001,26.299999999999997,35.91000000000002,29.919999999999984,44.11,35.449999999999996,39.27,24.060000000000002,29.299999999999997,45.43,28.42999999999999,37.08,38.11000000000001,24.88999999999999,27.770000000000003,30.55,41.75999999999999,37.45000000000001,36.8,56.25,37.87999999999999,10.609999999999996
Fold4,>P0A4L0,206.17999999999995,209.2400000000002,267.7000000000004,264.59999999999906,278.35999999999973,280.3,354.03999999999934,357.0999999999994,230.4500000000002,240.10000000000073,215.92000000000047,235.4900000000002,281.9500000000001,253.08999999999963,338.71999999999974,242.9900000000003,302.0100000000003,223.06000000000031,367.89999999999907,214.09000000000017,183.0099999999995,296.2999999999997,242.99000000000015,220.2199999999999,219.42000000000013,319.400000000001,406.3800000000012,323.2300000000001,261.6999999999993,234.0200000000004,137.2899999999996,328.099999999999,358.07000000000045,321.6799999999994,258.9599999999996,246.28999999999996,208.45000000000056,360.7600000000001,240.1099999999992,251.84999999999857,228.44000000000074,208.39999999999978,368.9700000000001,195.13999999999993,224.16000000000062,276.68999999999966,171.8800000000002,188.66000000000054,205.25000000000003,278.08000000000095,269.0400000000001,310.5299999999996,388.3300000000008,364.1600000000008,161.09999999999982
Fold4,>P00691,256.9499999999999,237.4200000000002,287.2800000000004,309.4599999999986,343.9699999999999,340.5600000000004,388.68999999999977,424.7999999999996,254.72000000000065,271.62000000000074,264.29000000000053,264.66000000000025,312.6599999999997,278.74999999999983,370.47999999999996,293.4700000000004,347.1600000000006,273.7200000000005,419.36999999999847,243.95999999999992,212.60999999999925,365.21000000000106,278.6300000000005,249.22000000000025,261.9800000000002,360.1300000000015,467.5000000000012,346.8899999999999,288.06999999999925,249.35000000000062,165.12999999999965,402.8699999999986,401.3100000000009,359.64999999999907,287.6799999999996,289.4400000000006,240.7100000000011,406.3499999999999,298.6399999999999,307.7999999999985,257.3300000000013,252.7499999999997,424.5200000000009,233.40999999999988,266.8700000000006,321.2699999999996,202.1400000000001,223.25000000000085,248.45000000000016,342.2500000000021,330.4199999999998,333.46000000000004,456.9100000000015,400.41000000000065,151.27999999999972
Fold4,>P22222,220.38999999999996,184.25999999999996,229.54000000000016,257.91999999999905,287.2699999999998,298.79000000000025,303.9799999999998,361.19,197.02000000000055,207.49000000000092,228.7800000000003,203.90000000000055,244.1100000000002,213.34999999999982,274.10999999999945,256.5500000000003,276.0400000000002,238.36000000000053,354.18999999999915,196.7699999999999,176.07999999999905,324.55000000000086,218.03000000000046,205.30999999999997,219.74000000000046,300.55000000000103,393.41000000000105,281.39999999999975,223.03999999999968,194.04000000000053,151.15999999999983,347.95999999999856,335.7300000000004,298.3599999999995,221.40999999999977,253.91999999999976,208.66000000000037,336.9499999999997,257.9599999999996,282.6899999999989,200.69000000000065,211.6099999999997,349.4600000000008,204.1100000000004,234.72000000000048,288.12999999999994,167.23000000000027,194.78000000000023,225.41,299.6900000000017,283.9299999999997,265.0599999999993,395.8900000000009,324.26000000000084,106.1299999999999
Fold4,>Q46134,96.45000000000009,93.94000000000013,115.17999999999996,120.13000000000022,118.57999999999997,131.69000000000003,155.5800000000001,158.15000000000003,103.62000000000002,104.95000000000013,100.20000000000002,104.6300000000001,114.43000000000008,112.68,141.11000000000004,112.78000000000002,135.12000000000006,104.79000000000002,157.61999999999995,96.28000000000007,84.72999999999996,134.77,110.93000000000004,103.73000000000002,104.64000000000004,137.98000000000002,179.89000000000001,137.59000000000006,117.33999999999982,104.66000000000003,65.78999999999996,147.03,152.10999999999984,137.50000000000014,115.64000000000003,114.24999999999986,97.74999999999987,151.77999999999994,115.33000000000008,109.67000000000006,104.09000000000006,99.82,154.76999999999998,91.03000000000014,107.32999999999983,122.57999999999983,78.91000000000001,88.54000000000006,98.13000000000008,128.5300000000001,123.94000000000018,128.04,173.24999999999991,159.47000000000014,64.58000000000008
